system:index,CellCode,area,country,stratum,.geo
00000000000000000038_0,13125652,880489088.3460199,CZE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_1,13125652,13739213.38526803,CZE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_2,13125652,1248445.343875182,CZE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_3,13125652,370402.2375623516,CZE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_4,13125652,838615.1244424857,CZE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_5,13125652,5002.924087524414,CZE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,13125652,5081594026.388492,DEU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,13125652,2937118777.15452,DEU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,13125652,22024142.20068461,DEU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,13125652,13777755.892000891,DEU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,13125652,15736341.081630783,DEU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_5,13125652,7601270.268835749,DEU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,1322060,594878284.0939463,TUR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_1,1322060,10822118.986328363,TUR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_2,1322060,2382238.1205449724,TUR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_3,1322060,325305.53245720954,TUR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_4,1322060,1232818.206155575,TUR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_5,1322060,61039.56660461426,TUR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_0,1322146,51861014.94663102,FIN,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_1,1322146,56911.52986584832,FIN,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_0,13235433,119072657.04756583,HRV,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_1,13235433,5241702.73271619,HRV,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_2,13235433,520075.77390588506,HRV,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_3,13235433,169036.92028401693,HRV,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_4,13235433,198618.3595092175,HRV,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_5,13235433,14194.990867614746,HRV,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_0,13235433,96291352.48953956,ALB,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_1,13235433,23757678.923430774,ALB,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_2,13235433,656815.9169045542,ALB,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_3,13235433,204116.2131426942,ALB,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_4,13235433,324622.9631576538,ALB,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_5,13235433,73627.56507110596,ALB,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_0,13235433,2362420499.147025,MNE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_1,13235433,137830160.24078676,MNE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_2,13235433,11849980.426240088,MNE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_3,13235433,2991063.3849815517,MNE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_4,13235433,8836998.466509022,MNE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_5,13235433,1173590.9672363282,MNE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,13447417,1581508358.7437527,GRC,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,13447417,87763755.43957675,GRC,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,13447417,8729915.926017104,GRC,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,13447417,1217222.9539971745,GRC,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,13447417,3510922.373805805,GRC,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,13447417,125658.71407898547,GRC,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_0,13622976,3080952012.149729,GBR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_1,13622976,391908201.5022447,GBR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_2,13622976,6570853.330298091,GBR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_3,13622976,2319129.5452672625,GBR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_4,13622976,5780327.441283313,GBR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_5,13622976,574198.5640640259,GBR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_0,137507,817364398.6100972,ROU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_1,137507,915485819.5584213,ROU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_2,137507,3364679.773205656,ROU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_3,137507,3049696.4381065522,ROU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_4,137507,1187956.6769474105,ROU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_5,137507,889780.9291914996,ROU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,13769462,1553611951.3626456,ESP,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,13769462,1742940031.0189428,ESP,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,13769462,9926141.97237504,ESP,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,13769462,6501667.772850725,ESP,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,13769462,5867526.246031428,ESP,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_5,13769462,2575021.7793823243,ESP,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_0,14173248,8628081426.441002,NOR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_1,14173248,102522031.64911371,NOR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_2,14173248,8083765.23340502,NOR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_3,14173248,1047547.6780496336,NOR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_4,14173248,6520449.864795909,NOR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_5,14173248,163580.74410247803,NOR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,14184016,5630911528.139326,GRC,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,14184016,2311355007.689003,GRC,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,14184016,10235758.062766012,GRC,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,14184016,5764708.88029414,GRC,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,14184016,5735154.500410611,GRC,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,14184016,3162120.1587280873,GRC,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_0,14207377,4409206533.659267,POL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_1,14207377,5364235074.04237,POL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_2,14207377,56360021.09927185,POL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_3,14207377,34065766.38123378,POL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_4,14207377,42424990.243266866,POL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_5,14207377,16306645.63397917,POL,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,14223274,6957481200.649925,GRC,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,14223274,618798176.4018348,GRC,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,14223274,25048016.76640541,GRC,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,14223274,8511500.228655737,GRC,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,14223274,10877303.019551892,GRC,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,14223274,3734713.714897366,GRC,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,14256868,6985707897.706014,TUR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_1,14256868,2674700488.2622647,TUR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_2,14256868,23499409.94150459,TUR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_3,14256868,12677145.50608742,TUR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_4,14256868,14910191.711536003,TUR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_5,14256868,7766884.935132554,TUR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,14257795,424550706.1721807,GRC,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,14257795,45521518.548253715,GRC,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,14257795,1401279.4598631316,GRC,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,14257795,248163.9658103494,GRC,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,14257795,603044.6079545863,GRC,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,14257795,113896.18177445357,GRC,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,14257795,1458425.8992681764,TUR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_1,14257795,81939.61440672033,TUR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_2,14257795,27363.077510369993,TUR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_3,14257795,800.5131988525391,TUR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_4,14257795,5043.240376072303,TUR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,14375116,98877173.1614442,FRA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,14375116,1307255.1325643803,FRA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,14375116,119492.4694519043,FRA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,14375116,9970.070546857049,FRA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,14375116,18314.18113708496,FRA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,14375116,100.0767593383789,FRA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,14393819,2967275957.242063,ESP,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,14393819,952638267.7267532,ESP,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,14393819,25803872.51877923,ESP,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,14393819,7941148.823166463,ESP,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,14393819,9385694.084081613,ESP,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_5,14393819,1201177.6498050466,ESP,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,14416916,6450276638.994586,GRC,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,14416916,206582757.45628795,GRC,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,14416916,12872873.97229297,GRC,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,14416916,1721376.6776752546,GRC,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,14416916,5686492.00386529,GRC,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,14416916,246236.80888438504,GRC,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,14594620,8956643584.794348,TUR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_1,14594620,51120087.13262846,TUR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_2,14594620,7680100.509067579,TUR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_3,14594620,545602.107250079,TUR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_4,14594620,4721217.503032579,TUR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_5,14594620,442059.1030437993,TUR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_0,14672135,6201653.018104714,NOR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_1,14672135,254764.37416977232,NOR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_2,14672135,1300.8533096313477,NOR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_3,14672135,500.3281784057617,NOR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_0,14836908,7279334602.406019,ITA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_1,14836908,1554737382.1702793,ITA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_2,14836908,28395390.257802933,ITA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_3,14836908,13382811.007343397,ITA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_4,14836908,11874172.812072871,ITA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_5,14836908,5300141.952840618,ITA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_0,14874093,1254589622.12594,ITA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_1,14874093,657491779.48503,ITA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_2,14874093,26982104.193157267,ITA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_3,14874093,8643457.908666603,ITA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_4,14874093,8840855.865637567,ITA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_5,14874093,2356478.399495203,ITA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,14902776,829756277.6559967,GRC,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,14902776,17853628.897005383,GRC,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,14902776,1241138.1019403797,GRC,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,14902776,160002.44806671143,GRC,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,14902776,263268.476524353,GRC,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,14902776,4302.805397033691,GRC,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,14902776,1846954149.009915,TUR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_1,14902776,287620167.36803627,TUR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_2,14902776,23275198.191172156,TUR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_3,14902776,6058768.559567889,TUR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_4,14902776,21331761.42180224,TUR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_5,14902776,3825080.270340983,TUR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_0,15018310,8011043870.449226,GBR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_1,15018310,1407488482.1204252,GBR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_2,15018310,26749094.041558363,GBR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_3,15018310,14455537.064120425,GBR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_4,15018310,27348751.561949667,GBR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_5,15018310,3106538.3817443848,GBR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_0,15324663,2391004159.681334,BGR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_1,15324663,4749570508.171056,BGR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2,15324663,16354039.702660326,BGR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_3,15324663,7042759.52900247,BGR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_4,15324663,8675616.123559061,BGR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_5,15324663,1228349.641593933,BGR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_0,15324663,454671626.4405223,ROU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_1,15324663,1336947696.2322512,ROU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_2,15324663,3413087.646832933,ROU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_3,15324663,1963898.4952275592,ROU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_4,15324663,1830482.696961227,ROU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_5,15324663,646986.8171847175,ROU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_0,15342705,6333086976.112795,NOR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_1,15342705,7740818.768092375,NOR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_2,15342705,99694.32264027317,NOR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_3,15342705,25065.262803141275,NOR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_4,15342705,13393.756744384766,NOR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_0,15342705,27112529.25032649,FIN,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_1,15342705,142464.76878479603,FIN,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_2,15342705,1698.6581344604492,FIN,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_3,15342705,199.84214782714844,FIN,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,15384808,8806337442.855474,FRA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,15384808,1057699191.7749544,FRA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,15384808,34925566.883462824,FRA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,15384808,8808815.546214594,FRA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,15384808,19726625.269145023,FRA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
