system:index,CellCode,area,stratum,type,.geo
1_1,75418565,6292198885.385517,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,75418565,101724.46002960204,708,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,75418565,1870394.348388672,780,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,75698563,9835427644.964056,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,75698563,59903925.896213666,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,75807297,9150367829.076197,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,75807297,791716380.057039,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,75807297,37168680.5705894,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,75807297,2906946.058288574,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,75849641,8382725888.52185,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,75849641,2972974.373590836,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,75937426,3536987703.9042,648,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,75937426,3521127243.4403462,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,75937426,2845166761.292367,800,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,75937426,35821648.74494046,805,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,75937426,13089383.090553164,648,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,75937426,4735145.391597165,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,75937426,3810222.638005994,800,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3,75937426,78605.11113275266,805,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,7597522,271550650.95272344,785,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,7597522,340235.8670120239,785,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,75990864,5701567034.592873,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,75990864,97338180.32533804,676,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,75990864,4136492774.200157,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,75990864,7682456.924053446,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,75990864,127978.94206237792,676,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,75990864,6967528.304990701,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,76090426,5899392400.711085,647,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,76090426,6234169.482695277,647,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,76207271,2151883245.510828,792,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,76207271,7628769962.647899,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,76207271,192958905.24598455,799,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,76207271,71736.85562896729,792,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,76207271,1852658.6408458035,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,76207271,102088.35279068293,799,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,76341328,6580359738.77129,662,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,76341328,2077822072.1256435,727,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,76341328,1234907048.8853383,791,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,76341328,13780833.773156049,662,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,76341328,4485629.201209124,727,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,76341328,6962846.555001292,791,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,76441581,1166780297.1264448,805,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,76441581,6757957.868761968,805,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,76530450,9280040196.58604,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,76530450,1810194.4727071424,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,76575921,123003205.79662935,799,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,76575921,819693.2977051081,799,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,76621890,8745639719.428644,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,76621890,35344258.79293931,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,76708776,9114656902.600773,806,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,76708776,7231795.387986905,806,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,76763284,4802159951.353629,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,76763284,3973545077.548166,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,76763284,4330260.923721972,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,76763284,3134116.608111692,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,76776361,2457003.9741801545,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,76776361,3029236348.534981,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,76776361,300.2238540649414,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,76776361,9596293.403967615,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,76795773,9898837264.630554,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,76795773,31585189.95887367,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,76859701,9938336602.18141,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,76859701,12857964.85112756,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,76859701,16497550.142249014,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,76859701,5503.5172119140625,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,7701480,17101195.666569427,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,7701480,2649073554.5411463,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,7701480,7286908501.154573,799,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,7701480,25752.89851002413,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,7701480,3623834.256971621,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,7701480,8102514.493388187,799,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,77301619,7924532997.962121,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,77301619,524203071.0186768,800,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,77301619,1472159672.83301,805,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,77301619,5912459.847687785,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,77301619,239977.4777069092,800,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,77301619,1237046.6153945923,805,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,77492529,9661493064.602123,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,77492529,625742.3784235936,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,77751471,553138986.9334764,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,77751471,9350661617.668734,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,77751471,3575661.2758267573,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,77751471,24209229.509294152,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,77908120,7221365810.707713,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,77908120,6730967.177475664,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,78061195,1896705912.878794,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,78061195,7974844641.73778,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,78061195,1201851.3543866326,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,78061195,5464649.266568262,661,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,78170998,5284118940.885921,711,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,78170998,3764067.9005157473,711,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,78227186,1795282668.668839,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,78227186,7302566079.589679,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,78227186,1027731.7958628036,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,78227186,8318676.379126156,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,78331558,7218782192.520928,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,78331558,22842611.363235418,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,78458022,9904104377.634552,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,78458022,20016963.036485866,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,7847558,731963367.9779282,647,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,7847558,9029102624.679146,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,7847558,2389217.692764282,647,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,7847558,24458155.704292804,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,78512987,3742580083.037908,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,78512987,2069924.085960388,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,78568280,3184497747.820632,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,78568280,1510061.1307455923,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,78789292,205662.88841097968,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,78789292,622031578.4513111,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,78789292,2014145.8648613128,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,78858557,9756890904.814636,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,78858557,28648274.323023807,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,79238614,3721154807.81301,647,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,79238614,19393791.93520343,647,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,7960629,614219860.8900892,785,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,7960629,328739314.9133171,804,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,7960629,12185380.955807136,785,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,7960629,3040562.8012851193,804,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,7966313,3195587943.939138,708,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,7966313,122407723.65589803,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,7966313,4937110.3583558025,708,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,7966313,217690.62910254984,780,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,7979013,227548789.3855615,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,7979013,8705211460.90346,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,7979013,23312.42510986328,780,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,80012616,5347865752.769321,660,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,80012616,3991996025.9816904,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,80012616,144597087.1614058,794,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,80012616,19197404.55934021,806,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,80012616,2301193.21409212,660,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,80012616,6756411.632524618,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,80012616,116893.2204437256,794,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3,80012616,28026.590706499883,806,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,80056262,365199112.74314696,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,80056262,9563643262.273396,689,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,80056262,20439693.742458515,799,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,80056262,935442.1021348244,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,80056262,3763739.36158564,689,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,80056262,35496.61072540283,799,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,80090575,333066600.8365207,802,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,80090575,1163578303.5691588,806,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,80090575,55432.63789367676,802,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,80090575,2138232.24078812,806,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,80249382,6658130917.936887,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,80249382,2973105400.5943503,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,80249382,2414865.5907950606,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,80249382,2995949.9561391193,661,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,80476356,6535962172.736597,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,80476356,1895691967.681947,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,80476356,1482933806.5140889,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,80476356,3723629.755182962,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,80476356,1399617.6371290318,661,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,80476356,901920.1151892268,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,80688700,4207128444.51662,652,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,80688700,2988382101.907629,786,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,80688700,2131111526.4053504,804,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,80688700,9960478.038765702,652,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,80688700,7687183.423185879,786,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,80688700,2034507.764656067,804,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,80798672,8341389048.477675,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,80798672,9255670.833048474,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,80894103,4555047526.775302,650,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,80894103,5381900669.423437,727,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,80894103,3251760.9924398386,650,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,80894103,5617541.208261108,727,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,80966106,8867093077.897316,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,80966106,1187924.1731786092,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,8102010,8891732623.427345,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,8102010,872869437.0978776,665,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,8102010,13223856.343934003,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,8102010,568623.1290521958,665,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,81256262,3347072121.4905105,792,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,81256262,4346881129.247238,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,81256262,443053658.55340064,803,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,81256262,1281009.9052124023,792,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,81256262,7812703.889834206,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,81256262,622127.3046967152,803,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,8130274,5030169107.612261,652,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,8130274,890082973.1682203,725,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,8130274,117841859.1375237,791,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,8130274,3946943708.3438306,804,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,8130274,18088262.35996043,652,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,8130274,2846232.339630127,725,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,8130274,625529.9192108155,791,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3,8130274,8651333.27869523,804,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,8131829,9906380213.447483,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,8131829,51407310.32081056,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,81327806,2396125252.215295,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,81327806,424094025.9777175,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,81327806,18859863.617119763,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,81327806,1674289.9407348633,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,81613478,9710922905.182953,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,81613478,29200833.11399865,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,81708405,9491072532.735603,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,81708405,34217157.452539116,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,81923030,2258926437.0578337,676,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,81923030,7625758154.777228,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,81923030,360381.4204921348,676,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,81923030,11639993.776724422,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,81929133,4160747230.7470183,647,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,81929133,21180852.22185875,647,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,81973845,1264806802.992816,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,81973845,8624684925.868254,805,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,81973845,1294435.4478669409,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,81973845,6021676.803248625,805,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,8248576,257606495.4148175,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,8248576,4263461858.284612,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,8248576,5400371730.920008,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,8248576,182918.2977631513,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,8248576,2933425.3306145463,661,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,8248576,2319784.238494873,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,82666293,2874847617.152613,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,82666293,15179480.00388065,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,82666293,7057774734.225904,692,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,82666293,10785354.4381508,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,82666293,35031.5700585758,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,82666293,6343147.461539803,692,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,82819378,9931230435.068584,689,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,82819378,6659555.0203890335,689,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,83114723,9930614700.714771,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,83114723,13122771.34937149,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,83131904,1801183021.2174256,652,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,83131904,1243845377.9962444,703,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,83131904,2706188833.804236,725,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,83131904,4242806440.360144,786,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,83131904,4864726.26108557,652,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,83131904,1826016.4566701553,703,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,83131904,4312644.450691223,725,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3,83131904,8327992.448351961,786,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,83136755,918238148.1754774,787,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,83136755,1462275.7455978992,787,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,83227707,1017092094.98774,791,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,83227707,3522448107.6555676,804,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,83227707,15489325.260469414,791,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,83227707,12071526.259739596,804,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,83284890,2250666980.139718,795,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,83284890,7250356.6033563055,795,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,83327452,9709177272.26522,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,83327452,962620.696492543,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,83470793,9652026607.59082,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,83470793,298056966.06593746,799,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,83470793,10246933.17989074,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,83470793,668020.3699798584,799,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,83751411,697291764.6344002,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,83751411,523288.9706457999,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,83789404,13080559.382139526,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,83789404,1400.856803894043,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,83939559,44001783.14272791,806,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,83939559,425811.34323655674,806,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,84031957,1175378585.451245,672,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,84031957,649155.6656723022,672,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,8409228,2032134116.583881,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,8409228,1228914.0413589478,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,84115842,1484386549.5316556,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,84115842,4085415515.137596,805,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,84115842,408715.0583572388,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,84115842,11182505.84072864,805,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,84119468,9870505633.668858,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,84119468,7354181.235143594,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,84144564,3564837494.143838,795,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,84144564,3724860107.676631,802,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,84144564,2350040723.7945166,806,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,84144564,5329051.655154269,795,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,84144564,3114840.016890432,802,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,84144564,3131356.5311757405,806,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,84314645,8661399985.245445,806,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,84314645,8429093.348164218,806,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,84426615,6360819750.745037,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,84426615,1943927365.5102663,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,84426615,836560284.6918306,692,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,84426615,777285716.7417989,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,84426615,9384664.790147938,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,84426615,3465980.0148891076,661,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,84426615,205217.52524357216,692,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3,84426615,254992.477104187,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,844353,7926351376.856857,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,844353,2001034639.9798515,678,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,844353,10777657.856748722,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,844353,591791.9418303545,678,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,84523831,199823631.67018765,708,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,84523831,40203.33235168457,708,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,84640976,9278729716.03134,662,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,84640976,377235487.0647307,703,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,84640976,7239527.605041863,662,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,84640976,54940.155853271484,703,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,84783070,283474491.5491843,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,84783070,4150046722.1493983,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
