system:index,area,id,stratum,.geo
"50,15_3",19600.0,8.421132745E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"50,15_4",113200.0,8.421132745E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,15_0",1.9218932E9,4.796977737E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,15_1",3065200.0,4.796977737E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,15_2",79200.0,4.796977737E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,15_3",27600.0,4.796977737E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,15_4",28400.0,4.796977737E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,15_0",2.2301432E9,9.313816925E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,15_1",2616000.0,9.313816925E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,15_2",1610800.0,9.313816925E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,15_3",1200.0,9.313816925E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,15_4",32800.0,9.313816925E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,15_0",2.558288E8,1.079878506E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,15_1",484000.0,1.079878506E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,15_2",9200.0,1.079878506E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,15_3",4400.0,1.079878506E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,15_0",1.093452E8,1.085136514E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,15_1",343600.0,1.085136514E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,15_2",4000.0,1.085136514E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,15_3",400.0,1.085136514E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,15_4",2400.0,1.085136514E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,15_0",4245200.0,9.236175779E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,15_1",86000.0,9.236175779E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,15_0",5.499716E8,8.417645278E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,15_1",9248400.0,8.417645278E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,15_2",458000.0,8.417645278E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,15_3",131200.0,8.417645278E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,15_4",228800.0,8.417645278E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,15_5",12400.0,8.417645278E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,15_0",1.3625916E9,5.251441541E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,15_1",2.03668E7,5.251441541E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,15_2",844400.0,5.251441541E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,15_3",261600.0,5.251441541E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,15_4",584800.0,5.251441541E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,15_5",38000.0,5.251441541E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,15_0",1.262374E9,6.5264575E7,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,15_1",1.9964E7,6.5264575E7,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,15_2",868800.0,6.5264575E7,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,15_3",310000.0,6.5264575E7,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,15_4",355200.0,6.5264575E7,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,15_5",5200.0,6.5264575E7,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,15_0",2.3884416E9,5.314002487E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,15_1",1.37168E7,5.314002487E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,15_2",590000.0,5.314002487E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,15_3",175200.0,5.314002487E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,15_4",313600.0,5.314002487E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,15_5",26000.0,5.314002487E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,15_0",2.3432556E9,4.36359538E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,15_1",282800.0,4.36359538E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,15_2",16000.0,4.36359538E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,15_3",2800.0,4.36359538E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,15_4",24000.0,4.36359538E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,15_0",2.345556E9,6.855078911E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,15_1",212000.0,6.855078911E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,15_0",2.414536E9,4.504835941E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,15_1",1816000.0,4.504835941E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,15_2",12000.0,4.504835941E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,15_3",800.0,4.504835941E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,15_0",2.3730708E9,7.971601343E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,15_1",4150000.0,7.971601343E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,15_2",95200.0,7.971601343E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,15_3",45200.0,7.971601343E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,15_4",28000.0,7.971601343E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,15_0",2.4055588E9,6.497046911E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,15_1",2184000.0,6.497046911E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,15_2",32800.0,6.497046911E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,15_3",18000.0,6.497046911E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,15_4",2400.0,6.497046911E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,15_0",2.4745112E9,7.121358922E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,15_1",1207600.0,7.121358922E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,15_2",2000.0,7.121358922E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,15_0",2.31676E9,5.068429432E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,15_1",1292800.0,5.068429432E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,15_2",9600.0,5.068429432E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,15_3",3200.0,5.068429432E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,15_4",1600.0,5.068429432E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,15_0",2.1929868E9,1.388000522E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,15_1",443200.0,1.388000522E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,15_2",23600.0,1.388000522E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,15_3",6800.0,1.388000522E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,15_4",13200.0,1.388000522E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,15_0",2.2099444E9,2.901253308E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,15_1",459600.0,2.901253308E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,15_2",3600.0,2.901253308E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,15_3",800.0,2.901253308E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,15_0",5.536364E8,3.40210115E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,15_1",26800.0,3.40210115E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,15_2",1200.0,3.40210115E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,15_3",1200.0,3.40210115E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"49,16_0",1.600712E8,4.843460293E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"49,16_1",524400.0,4.843460293E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"49,16_2",36000.0,4.843460293E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"49,16_3",16800.0,4.843460293E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"49,16_4",22000.0,4.843460293E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"50,16_0",2.927388E8,3.158910638E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"50,16_1",1938800.0,3.158910638E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"50,16_2",128000.0,3.158910638E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"50,16_3",20800.0,3.158910638E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"50,16_4",46400.0,3.158910638E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,16_0",7.085968E8,6.291762643E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,16_1",1510400.0,6.291762643E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,16_2",63200.0,6.291762643E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,16_3",12000.0,6.291762643E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,16_4",31600.0,6.291762643E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,16_0",1.774734E9,3.751040323E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,16_1",3468400.0,3.751040323E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,16_2",200800.0,3.751040323E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,16_3",8400.0,3.751040323E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,16_4",107200.0,3.751040323E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,16_0",8.732072E8,4.261862951E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,16_1",2900800.0,4.261862951E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,16_2",112400.0,4.261862951E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,16_3",12000.0,4.261862951E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,16_4",59600.0,4.261862951E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,16_0",1.519678E9,7.760348083E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,16_1",5004400.0,7.760348083E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,16_2",192400.0,7.760348083E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,16_3",46000.0,7.760348083E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,16_4",136800.0,7.760348083E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,16_0",1.3297116E9,9.87179602E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,16_1",3884000.0,9.87179602E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,16_2",143600.0,9.87179602E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,16_3",18400.0,9.87179602E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,16_4",67200.0,9.87179602E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,16_0",3.5759E8,8.749234703E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,16_1",567200.0,8.749234703E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,16_2",22000.0,8.749234703E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,16_3",3200.0,8.749234703E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,16_4",19200.0,8.749234703E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,16_0",6.186448E8,1.148009486E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,16_1",1386400.0,1.148009486E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,16_2",28400.0,1.148009486E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,16_3",2800.0,1.148009486E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,16_4",6400.0,1.148009486E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"58,16_0",1.591288E8,5.842707364E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"58,16_1",423600.0,5.842707364E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"58,16_2",11600.0,5.842707364E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"58,16_3",4000.0,5.842707364E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"58,16_4",8000.0,5.842707364E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,16_0",8.76028E7,5.962037687E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,16_1",756800.0,5.962037687E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,16_2",146400.0,5.962037687E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,16_3",20800.0,5.962037687E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,16_4",97600.0,5.962037687E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,16_0",8.991028E8,4.493706161E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,16_1",1.1554E7,4.493706161E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,16_2",1008800.0,4.493706161E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,16_3",236000.0,4.493706161E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,16_4",626400.0,4.493706161E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,16_5",4800.0,4.493706161E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,16_0",1.2547228E9,3.273744817E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,16_1",7849200.0,3.273744817E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,16_2",433600.0,3.273744817E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,16_3",111200.0,3.273744817E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,16_4",230400.0,3.273744817E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,16_5",1600.0,3.273744817E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,16_0",1.75639E9,1.881067646E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,16_1",1.95764E7,1.881067646E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,16_2",1416800.0,1.881067646E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,16_3",563200.0,1.881067646E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,16_4",1732000.0,1.881067646E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,16_5",6400.0,1.881067646E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,16_0",2.295666E9,3.23707125E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,16_1",2506800.0,3.23707125E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,16_2",120800.0,3.23707125E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,16_3",19600.0,3.23707125E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,16_4",85200.0,3.23707125E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,16_0",2.1274172E9,2.622604333E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,16_1",1571200.0,2.622604333E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,16_2",8800.0,2.622604333E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,16_3",2800.0,2.622604333E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,16_4",33200.0,2.622604333E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,16_0",2.3052764E9,1.35873806E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,16_1",446800.0,1.35873806E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,16_0",2.4224336E9,6.734451992E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,16_1",1860400.0,6.734451992E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,16_2",25200.0,6.734451992E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,16_3",2400.0,6.734451992E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,16_4",15200.0,6.734451992E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,16_0",2.3996848E9,8.60685401E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,16_1",2305200.0,8.60685401E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,16_2",40400.0,8.60685401E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,16_3",3200.0,8.60685401E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,16_4",9200.0,8.60685401E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,16_0",2.338728E9,3.81119191E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,16_1",6387200.0,3.81119191E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,16_2",196800.0,3.81119191E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,16_3",24000.0,3.81119191E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,16_4",101200.0,3.81119191E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,16_0",2.4398108E9,7.078606781E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,16_1",8133600.0,7.078606781E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,16_2",949600.0,7.078606781E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,16_3",173600.0,7.078606781E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,16_4",636800.0,7.078606781E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,16_0",2.4657092E9,8.226403881E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,16_1",2237600.0,8.226403881E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,16_2",24800.0,8.226403881E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,16_3",1200.0,8.226403881E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,16_4",14000.0,8.226403881E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,16_0",2.4052588E9,3.159844319E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,16_1",2315200.0,3.159844319E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,16_2",70800.0,3.159844319E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,16_3",23200.0,3.159844319E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,16_4",12400.0,3.159844319E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,16_0",2.486698E9,3.512729369E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,16_1",2002000.0,3.512729369E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,16_2",6000.0,3.512729369E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,16_3",400.0,3.512729369E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,16_0",1.402828E9,2.640860996E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,16_1",362800.0,2.640860996E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,16_2",6400.0,2.640860996E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,16_3",10400.0,2.640860996E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"49,17_0",5.902E7,3.509418153E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"49,17_1",166400.0,3.509418153E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"49,17_2",13200.0,3.509418153E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"49,17_3",1200.0,3.509418153E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"50,17_0",6.928692E8,3.56334802E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"50,17_1",1388800.0,3.56334802E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"50,17_2",88800.0,3.56334802E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"50,17_3",11600.0,3.56334802E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"50,17_4",18800.0,3.56334802E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,17_0",2.0800892E9,4.712034187E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,17_1",2919600.0,4.712034187E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,17_2",162000.0,4.712034187E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,17_3",19600.0,4.712034187E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,17_4",87200.0,4.712034187E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,17_0",2.3643068E9,6.60843079E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,17_1",2482400.0,6.60843079E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,17_2",70000.0,6.60843079E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,17_3",14800.0,6.60843079E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,17_4",40400.0,6.60843079E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,17_0",2.3914896E9,3.049262771E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,17_1",1940400.0,3.049262771E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,17_2",56800.0,3.049262771E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,17_3",4000.0,3.049262771E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,17_4",27600.0,3.049262771E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,17_0",2.4695284E9,2.994051293E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,17_1",4452400.0,2.994051293E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,17_2",146800.0,2.994051293E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,17_3",12800.0,2.994051293E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,17_4",90000.0,2.994051293E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,17_0",2.3444716E9,6.09444185E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,17_1",1.3972E7,6.09444185E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,17_2",719600.0,6.09444185E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,17_3",162000.0,6.09444185E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,17_4",914400.0,6.09444185E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,17_0",2.3662684E9,1.723609348E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,17_1",5110400.0,1.723609348E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,17_2",286800.0,1.723609348E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,17_3",38800.0,1.723609348E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,17_4",146000.0,1.723609348E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,17_0",2.3861528E9,4.357068273E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,17_1",1173600.0,4.357068273E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,17_2",42800.0,4.357068273E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,17_3",14800.0,4.357068273E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,17_4",28800.0,4.357068273E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"58,17_0",1.1583804E9,7.21772685E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"58,17_1",2197600.0,7.21772685E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"58,17_2",24000.0,7.21772685E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"58,17_3",2800.0,7.21772685E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"58,17_4",4000.0,7.21772685E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"59,17_0",1.48152E7,9.033194928E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"59,17_1",8800.0,9.033194928E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"59,17_2",6800.0,9.033194928E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,17_0",4.500072E8,4.319008916E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,17_1",6449600.0,4.319008916E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,17_2",840000.0,4.319008916E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,17_3",113600.0,4.319008916E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,17_4",475600.0,4.319008916E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,17_0",1.5601E8,7.898770101E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
