system.index,CellCode,PLOTID,stratum,.geo,country,geometry
000000000000000016c0_0,42378577,a27-37882955176989_57-81085037444751,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(27.3788295517699, 57.8108503744475)"
00000000000000001719_0,42378577,a27-32935736511518_57-89363092564,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(27.3293573651152, 57.89363092564)"
0000000000000000182f_0,42378577,a27-45242020609989_57-75373938821902,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(27.4524202060999, 57.753739388219)"
00000000000000000602_0,64585600,a24-94828621540417_58-89578859315617,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.9482862154042, 58.8957885931562)"
000000000000000008ed_0,64585600,a25-15629280168778_59-12314101113434,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(25.1562928016878, 59.1231410111343)"
0000000000000000093c_0,64585600,a23-77855131983102_59-01592438134229,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(23.778551319831, 59.0159243813423)"
00000000000000000c55_0,64585600,a25-12892255437988_58-66964086678241,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(25.1289225543799, 58.6696408667824)"
00000000000000000c99_0,64585600,a23-76915194235655_58-98877705161203,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(23.7691519423566, 58.988777051612)"
00000000000000000db3_0,64585600,a24-44391147648417_58-92658323613994,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.4439114764842, 58.9265832361399)"
000000000000000013ff_0,64585600,a24-38920775326546_58-62770851872049,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.3892077532655, 58.6277085187205)"
00000000000000001fc7_0,64585600,a24-44749984136825_58-69084790206715,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.4474998413682, 58.6908479020671)"
00000000000000002294_0,64585600,a25-20278773183422_59-09597849741613,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(25.2027877318342, 59.0959784974161)"
00000000000000002446_0,64585600,a24-07482649539981_58-82576176673594,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.0748264953998, 58.8257617667359)"
00000000000000000f71_0,78568280,a24-48039606190855_58-04585433240087,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.4803960619086, 58.0458543324009)"
000000000000000002f8_0,81327806,a24-95480514764697_59-40952787425031,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.954805147647, 59.4095278742503)"
000000000000000006cc_0,81327806,a24-50335429498801_59-32140243017749,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.503354294988, 59.3214024301775)"
000000000000000006ac_0,5618807,a27-00902582245818_59-32848800855232,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(27.0090258224582, 59.3284880085523)"
0000000000000000092e_0,5618807,a26-38470467163598_59-36826258792797,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.384704671636, 59.368262587928)"
00000000000000000dac_0,5618807,a26-26786039495357_59-25170477558195,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.2678603949536, 59.2517047755819)"
00000000000000000ed8_0,5618807,a26-35966469146802_59-42808797952996,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.359664691468, 59.42808797953)"
000000000000000011da_0,5618807,a26-2238555264344_59-34546602766487,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.2238555264344, 59.3454660276649)"
00000000000000000149_0,12852477,a26-26777140365893_58-14523049224773,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.2677714036589, 58.1452304922477)"
000000000000000002a6_0,12852477,a25-58897479264017_58-99240483993487,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(25.5889747926402, 58.9924048399349)"
000000000000000005b1_0,12852477,a26-64533662128837_58-32600750857373,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.6453366212884, 58.3260075085737)"
00000000000000000887_0,12852477,a26-74572150084198_58-40813247032778,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.745721500842, 58.4081324703278)"
00000000000000000b98_0,12852477,a25-88647983976922_58-64696924382604,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(25.8864798397692, 58.646969243826)"
00000000000000000cbb_0,12852477,a26-81081782678581_58-32600058180823,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.8108178267858, 58.3260005818082)"
000000000000000010a6_0,12852477,a26-63219789641846_58-67198808991516,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.6321978964185, 58.6719880899152)"
000000000000000011d3_0,12852477,a26-70108819293665_58-32739860901311,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.7010881929366, 58.3273986090131)"
000000000000000012c0_0,12852477,a25-58888426360468_58-99259925712959,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(25.5888842636047, 58.9925992571296)"
000000000000000014e2_0,12852477,a26-12210439204775_58-78387508104005,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.1221043920478, 58.7838750810401)"
00000000000000001a03_0,12852477,a26-71133709067548_58-30599835992138,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.7113370906755, 58.3059983599214)"
00000000000000001c97_0,12852477,a26-63119243044472_58-67174400592813,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.6311924304447, 58.6717440059281)"
00000000000000001cef_0,12852477,a26-76460784050803_58-34540890709341,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.764607840508, 58.3454089070934)"
00000000000000001e33_0,12852477,a26-69995086132846_58-31462723257201,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.6999508613285, 58.314627232572)"
00000000000000001e55_0,12852477,a25-70702178828917_59-03533220503562,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(25.7070217882892, 59.0353322050356)"
00000000000000001e5c_0,12852477,a26-51061142225516_58-62626416389117,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.5106114222552, 58.6262641638912)"
00000000000000001f2a_0,12852477,a26-77585792164862_58-29923797579283,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.7758579216486, 58.2992379757928)"
00000000000000000a5c_0,42269340,a27-21285891399385_58-27459000005165,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(27.2128589139938, 58.2745900000516)"
00000000000000000c43_0,42269340,a27-33194315417629_58-09676455112465,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(27.3319431541763, 58.0967645511247)"
00000000000000002481_0,42269340,a27-46935608122095_57-98672649433697,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(27.469356081221, 57.986726494337)"
000000000000000001c0_0,64585600,a23-6376344990332_58-94953505721383,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(23.6376344990332, 58.9495350572138)"
00000000000000001191_0,64585600,a24-42674789237372_58-85644223556747,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.4267478923737, 58.8564422355675)"
000000000000000019c9_0,64585600,a24-04305163692384_59-27975264776011,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.0430516369238, 59.2797526477601)"
00000000000000002194_0,64585600,a24-89461535505014_59-09699468937197,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.8946153550501, 59.096994689372)"
000000000000000000c8_0,81327806,a24-82650320685695_59-34039540206325,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.8265032068569, 59.3403954020633)"
0000000000000000044a_0,81327806,a24-82380804349626_59-31231732577697,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.8238080434963, 59.312317325777)"
00000000000000000c07_0,81327806,a24-82944305277233_59-34053530912696,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.8294430527723, 59.340535309127)"
00000000000000001104_0,81327806,a24-80480580985068_59-38232000712935,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.8048058098507, 59.3823200071294)"
00000000000000001262_0,81327806,a24-9742851620576_59-426687018847,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.9742851620576, 59.426687018847)"
00000000000000001824_0,81327806,a24-97086887121863_59-42467249833644,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.9708688712186, 59.4246724983364)"
00000000000000001a44_0,81327806,a25-02750312091196_59-42866118825371,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(25.027503120912, 59.4286611882537)"
00000000000000001fe9_0,81327806,a24-5699302991039_59-36744043139621,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.5699302991039, 59.3674404313962)"
00000000000000002327_0,81327806,a24-85985606649917_59-29232816822095,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.8598560664992, 59.2923281682209)"
000000000000000015a9_0,94930708,a25-88862145218513_58-02583965942542,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(25.8886214521851, 58.0258396594254)"
00000000000000001963_0,94930708,a25-97485642966324_57-95534171068137,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(25.9748564296632, 57.9553417106814)"
000000000000000001b6_0,5618807,a27-00948689960895_59-33878102993212,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(27.009486899609, 59.3387810299321)"
00000000000000000dbb_0,5618807,a26-3735336952952_59-39607760286067,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.3735336952952, 59.3960776028607)"
00000000000000001578_0,5618807,a26-22223185579147_59-34547504863042,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.2222318557915, 59.3454750486304)"
00000000000000001cfe_0,5618807,a26-43674069691248_59-32435452943975,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.4367406969125, 59.3243545294398)"
00000000000000002499_0,5618807,a26-37756566930411_59-35500892164738,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.3775656693041, 59.3550089216474)"
0000000000000000268f_0,5618807,a26-34514186827323_59-11434532298341,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.3451418682732, 59.1143453229834)"
00000000000000002227_0,8409228,a23-48457200843244_59-01642797416604,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(23.4845720084324, 59.016427974166)"
0000000000000000085a_0,12852477,a26-77059663916832_58-38303676576619,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.7705966391683, 58.3830367657662)"
00000000000000000d7e_0,12852477,a26-62534357877329_58-31163561439083,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.6253435787733, 58.3116356143908)"
00000000000000000fc1_0,12852477,a26-67120150874311_58-46140342644573,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.6712015087431, 58.4614034264457)"
00000000000000001244_0,12852477,a26-75774947134959_58-36795704916323,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.7577494713496, 58.3679570491632)"
00000000000000001d5e_0,12852477,a26-59357833609407_58-30731151459388,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.5935783360941, 58.3073115145939)"
0000000000000000206f_0,12852477,a26-76215562958132_58-38677749707203,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.7621556295813, 58.386777497072)"
00000000000000000d56_0,23087432,a22-24972062538559_58-15248462879597,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(22.2497206253856, 58.152484628796)"
0000000000000000213d_0,23087432,a22-45965848510461_58-27310011419589,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(22.4596584851046, 58.2731001141959)"
00000000000000001c63_0,30169234,a27-39491361138233_59-34436341361453,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(27.3949136113823, 59.3443634136145)"
000000000000000010b1_0,42269340,a27-07443090141595_58-05739970754384,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(27.074430901416, 58.0573997075438)"
000000000000000002a2_0,64585600,a25-00314490542594_59-06556900671698,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(25.0031449054259, 59.065569006717)"
000000000000000014c7_0,64585600,a24-75695497313481_58-44879265704276,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.7569549731348, 58.4487926570428)"
00000000000000001745_0,64585600,a24-87004052634617_58-91507280903496,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.8700405263462, 58.915072809035)"
00000000000000001dca_0,64585600,a24-59174592499971_59-13959166963114,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.5917459249997, 59.1395916696311)"
000000000000000002b4_0,81327806,a25-22159163202075_59-19073604606713,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(25.2215916320208, 59.1907360460671)"
0000000000000000052d_0,81327806,a24-63108091539064_59-41881696550355,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.6310809153906, 59.4188169655036)"
0000000000000000061e_0,81327806,a24-59209103679625_59-35535083949843,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.5920910367962, 59.3553508394984)"
000000000000000009cd_0,81327806,a24-59555645102183_59-42462759883886,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.5955564510218, 59.4246275988389)"
00000000000000000c29_0,81327806,a24-9127700093914_59-4669281539425,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.9127700093914, 59.4669281539425)"
00000000000000001077_0,81327806,a24-87026756308606_59-41497788380795,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.8702675630861, 59.4149778838079)"
00000000000000001235_0,81327806,a24-4257854673913_59-40839997110645,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.4257854673913, 59.4083999711064)"
00000000000000001555_0,81327806,a24-83053393131281_59-34757860911714,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.8305339313128, 59.3475786091171)"
00000000000000001585_0,81327806,a24-91372869966816_59-44367836897758,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.9137286996682, 59.4436783689776)"
000000000000000015c8_0,81327806,a24-99947320285785_59-48033545081481,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.9994732028578, 59.4803354508148)"
000000000000000016bb_0,81327806,a24-60746842868265_59-40959237204224,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.6074684286826, 59.4095923720422)"
00000000000000001ada_0,81327806,a24-90004123721869_59-32587088673466,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.9000412372187, 59.3258708867347)"
00000000000000001ea7_0,81327806,a24-58073204163687_59-45052361346448,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.5807320416369, 59.4505236134645)"
00000000000000001eec_0,81327806,a24-95956497292678_59-31311420586886,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.9595649729268, 59.3131142058689)"
000000000000000024cc_0,81327806,a25-38956574525492_59-43675601413715,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(25.3895657452549, 59.4367560141371)"
000000000000000025c3_0,81327806,a24-49673417707932_59-43457305662474,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(24.4967341770793, 59.4345730566247)"
000000000000000026ff_0,81327806,a25-33051170604487_59-15192646438467,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(25.3305117060449, 59.1519264643847)"
00000000000000002150_0,94930708,a26-22655026335074_58-10903178612465,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.2265502633507, 58.1090317861247)"
000000000000000023ed_0,94930708,a26-189038223665_57-87606452846286,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.189038223665, 57.8760645284629)"
0000000000000000031c_0,5618807,a27-16731956274495_59-03917420954724,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(27.167319562745, 59.0391742095472)"
00000000000000000637_0,5618807,a27-08438455226222_59-14896030072455,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(27.0843845522622, 59.1489603007246)"
000000000000000008ef_0,5618807,a27-1056692219552_59-11336581971348,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(27.1056692219552, 59.1133658197135)"
00000000000000000947_0,5618807,a26-32327758140169_59-19046955791759,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.3232775814017, 59.1904695579176)"
000000000000000009c1_0,5618807,a26-76517280680285_59-10650497314586,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",EST,"c(26.7651728068028, 59.1065049731459)"
