CellCode,monthSet,start,end,geo
"1989007",start_5_end_8,"5",8,"POLYGON ((-3.861622 48.34654, -3.695394 48.36745, -3.529041 48.38812, -3.362565 48.40853, -3.195967 48.42869, -3.029249 48.44861, -2.862411 48.46827, -2.695456 48.48769, -2.528384 48.50685, -2.556443 48.61743, -2.58466 48.728, -2.613036 48.83856, -2.641572 48.9491, -2.67027 49.05962, -2.69913 49.17013, -2.728155 49.28063, -2.757345 49.39111, -2.927311 49.37155, -3.097153 49.35173, -3.266868 49.33166, -3.436456 49.31133, -3.605915 49.29074, -3.775243 49.26991, -3.944439 49.24881, -4.113503 49.22747, -4.081395 49.11741, -4.049468 49.00734, -4.017721 48.89725, -3.986151 48.78714, -3.954758 48.67702, -3.92354 48.56688, -3.892495 48.45672, -3.861622 48.34654))"
"2085502",start_4_end_7,"4",7,"POLYGON ((-3.861622 48.34654, -3.892495 48.45672, -3.92354 48.56688, -3.954758 48.67702, -3.986151 48.78714, -4.017721 48.89725, -4.049468 49.00734, -4.081395 49.11741, -4.113503 49.22747, -4.282431 49.20587, -4.451223 49.18402, -4.619877 49.16191, -4.788393 49.13955, -4.95677 49.11694, -5.125005 49.09408, -5.293097 49.07096, -5.461045 49.0476, -5.426094 48.938, -5.391337 48.82839, -5.356774 48.71876, -5.322403 48.60911, -5.288223 48.49943, -5.254231 48.38974, -5.220427 48.28003, -5.18681 48.17029, -5.021624 48.19319, -4.856303 48.21584, -4.690849 48.23824, -4.525263 48.2604, -4.359546 48.28231, -4.193699 48.30396, -4.027724 48.32538, -3.861622 48.34654))"
"2121130",start_4_end_7,"4",7,"POLYGON ((22.63652 45.7623, 22.79514 45.74313, 22.95366 45.72373, 23.11208 45.70409, 23.27039 45.68421, 23.4286 45.6641, 23.58671 45.64375, 23.74471 45.62317, 23.9026 45.60235, 23.93113 45.71273, 23.95981 45.8231, 23.98865 45.93344, 24.01763 46.04377, 24.04677 46.15407, 24.07607 46.26436, 24.10552 46.37462, 24.13513 46.48487, 23.97475 46.50609, 23.81427 46.52707, 23.65367 46.5478, 23.49296 46.5683, 23.33213 46.58856, 23.1712 46.60858, 23.01016 46.62835, 22.84901 46.64789, 22.82195 46.53725, 22.79503 46.42659, 22.76826 46.31592, 22.74163 46.20523, 22.71514 46.09452, 22.68879 45.9838, 22.66259 45.87306, 22.63652 45.7623))"
"2500168",start_4_end_7,"4",7,"POLYGON ((22.7753 56.67626, 22.97603 56.65618, 23.17656 56.63579, 23.37689 56.61509, 23.57701 56.59409, 23.77693 56.57277, 23.97665 56.55115, 24.17615 56.52923, 24.37544 56.50699, 24.4173 56.61671, 24.45944 56.72642, 24.50186 56.83611, 24.54458 56.94578, 24.5876 57.05543, 24.63091 57.16508, 24.67452 57.2747, 24.71844 57.38431, 24.51472 57.40714, 24.31078 57.42965, 24.1066 57.45185, 23.9022 57.47374, 23.69757 57.49531, 23.49273 57.51657, 23.28767 57.53751, 23.08239 57.55813, 23.04306 57.44794, 23.00401 57.33773, 22.96523 57.22752, 22.92671 57.11729, 22.88847 57.00705, 22.85048 56.8968, 22.81276 56.78654, 22.7753 56.67626))"
"2544579",start_5_end_8,"5",8,"POLYGON ((2.599601 50.77424, 2.952655 50.79639, 3.306009 50.81747, 3.659649 50.83746, 4.013559 50.85637, 3.999096 50.9683, 3.984545 51.08023, 3.969907 51.19215, 3.955181 51.30407, 3.940365 51.41598, 3.92546 51.52788, 3.910464 51.63978, 3.895376 51.75167, 3.534568 51.73234, 3.174051 51.71189, 2.813842 51.69034, 2.453957 51.66768, 2.472548 51.55603, 2.491028 51.44436, 2.509396 51.33269, 2.527654 51.22101, 2.545802 51.10933, 2.563843 50.99764, 2.581775 50.88594, 2.599601 50.77424))"
"2801502",start_6_end_9,"6",9,"POLYGON ((21.75663 47.6829, 21.92128 47.66495, 22.08583 47.64675, 22.25027 47.62831, 22.4146 47.60962, 22.57883 47.59068, 22.74294 47.57149, 22.90695 47.55206, 23.07084 47.53239, 23.09926 47.64288, 23.12783 47.75335, 23.15656 47.8638, 23.18544 47.97424, 23.21449 48.08466, 23.2437 48.19506, 23.27307 48.30545, 23.3026 48.41582, 23.13596 48.43589, 22.9692 48.45572, 22.80232 48.47529, 22.63532 48.49461, 22.46821 48.51369, 22.30098 48.53251, 22.13364 48.55107, 21.96619 48.56939, 21.93948 48.45863, 21.91292 48.34786, 21.88651 48.23707, 21.86024 48.12626, 21.83412 48.01545, 21.80815 47.90461, 21.78232 47.79377, 21.75663 47.6829))"
"2844016",start_4_end_7,"4",7,"POLYGON ((-24.01232 63.55624, -23.90142 63.58261, -23.79033 63.60891, -23.67906 63.63513, -23.5676 63.66127, -23.45595 63.68733, -23.34412 63.71331, -23.2321 63.73921, -23.1199 63.76504, -23.00751 63.79078, -22.89493 63.81645, -22.78217 63.84204, -22.66922 63.86754, -22.55608 63.89297, -22.44276 63.91832, -22.32926 63.94358, -22.21556 63.96877, -22.27682 64.01811, -22.33832 64.06742, -22.40006 64.11671, -22.46204 64.16597, -22.52426 64.2152, -22.58674 64.2644, -22.64945 64.31357, -22.71242 64.36272, -22.77564 64.41183, -22.83911 64.46092, -22.90283 64.50998, -22.9668 64.55901, -23.03103 64.608, -23.09551 64.65697, -23.16025 64.70591, -23.22525 64.75482, -23.34111 64.72883, -23.45676 64.70276, -23.5722 64.67661, -23.68745 64.65038, -23.80249 64.62406, -23.91733 64.59767, -24.03196 64.57119, -24.1464 64.54463, -24.26063 64.518, -24.37466 64.49128, -24.48849 64.46449, -24.60211 64.43761, -24.71554 64.41066, -24.82876 64.38362, -24.94177 64.35651, -25.05459 64.32932, -24.98755 64.28124, -24.92078 64.23313, -24.85426 64.18499, -24.78799 64.13681, -24.72198 64.0886, -24.65622 64.04036, -24.59072 63.99209, -24.52547 63.94379, -24.46046 63.89545, -24.39571 63.84709, -24.3312 63.79869, -24.26694 63.75026, -24.20292 63.7018, -24.13914 63.65331, -24.07561 63.60479, -24.01232 63.55624))"
"3068212",start_4_end_7,"4",7,"POLYGON ((-3.787523 52.91847, -3.604486 52.93955, -3.421287 52.96036, -3.237927 52.98088, -3.054409 53.00113, -2.870734 53.0211, -2.686904 53.04079, -2.502921 53.0602, -2.318788 53.07933, -2.350702 53.18978, -2.382816 53.30022, -2.415131 53.41064, -2.44765 53.52106, -2.480375 53.63146, -2.513306 53.74185, -2.546447 53.85222, -2.579799 53.96259, -2.767632 53.943, -2.955302 53.92313, -3.142807 53.90297, -3.330146 53.88252, -3.517315 53.86179, -3.704314 53.84077, -3.89114 53.81947, -4.077791 53.79789, -4.040707 53.68801, -4.003857 53.57812, -3.967237 53.46822, -3.930845 53.3583, -3.89468 53.24837, -3.858739 53.13841, -3.823021 53.02845, -3.787523 52.91847))"
"3480373",start_6_end_9,"6",9,"POLYGON ((34.05908 50.29596, 34.22653 50.25942, 34.39375 50.22262, 34.56073 50.18559, 34.72748 50.14831, 34.894 50.1108, 35.06027 50.07304, 35.22631 50.03504, 35.39211 49.9968, 35.42154 50.04912, 35.45105 50.10142, 35.48064 50.15371, 35.51032 50.20599, 35.54007 50.25826, 35.56991 50.31052, 35.59983 50.36277, 35.62983 50.415, 35.65991 50.46722, 35.69008 50.51943, 35.72033 50.57163, 35.75067 50.62382, 35.78109 50.67599, 35.81159 50.72816, 35.84218 50.78031, 35.87286 50.83245, 35.70459 50.87148, 35.53607 50.91027, 35.36729 50.94882, 35.19826 50.98712, 35.02898 51.02517, 34.85944 51.06299, 34.68966 51.10055, 34.51963 51.13787, 34.49023 51.08533, 34.46092 51.03278, 34.43169 50.98022, 34.40254 50.92765, 34.37348 50.87507, 34.34449 50.82248, 34.31559 50.76988, 34.28677 50.71726, 34.25803 50.66464, 34.22937 50.612, 34.20079 50.55936, 34.17229 50.5067, 34.14387 50.45403, 34.11553 50.40135, 34.08726 50.34866, 34.05908 50.29596))"
"3522856",start_6_end_9,"6",9,"POLYGON ((19.32958 41.5683, 19.47801 41.55427, 19.62637 41.54001, 19.77467 41.52554, 19.92291 41.51084, 20.07109 41.49593, 20.2192 41.4808, 20.36725 41.46544, 20.51523 41.44987, 20.53443 41.56163, 20.55372 41.67337, 20.57311 41.78509, 20.5926 41.8968, 20.61218 42.00849, 20.63186 42.12016, 20.65163 42.23182, 20.67151 42.34346, 20.5214 42.3593, 20.37123 42.37491, 20.22098 42.39031, 20.07067 42.40548, 19.92029 42.42043, 19.76984 42.43515, 19.61933 42.44965, 19.46876 42.46393, 19.45105 42.35203, 19.43344 42.24012, 19.41591 42.12819, 19.39848 42.01624, 19.38112 41.90428, 19.36386 41.79231, 19.34668 41.68031, 19.32958 41.5683))"
"3582009",start_8_end_11,"8",11,"POLYGON ((26.60531 36.92281, 26.67378 36.91057, 26.74223 36.89827, 26.81066 36.88593, 26.87907 36.87354, 26.94746 36.8611, 27.01583 36.8486, 27.08418 36.83606, 27.15251 36.82347, 27.22081 36.81083, 27.2891 36.79814, 27.35736 36.7854, 27.42561 36.77261, 27.49383 36.75977, 27.56203 36.74688, 27.63021 36.73395, 27.69837 36.72096, 27.71252 36.77608, 27.72671 36.83118, 27.74093 36.88629, 27.75519 36.94138, 27.76947 36.99646, 27.78379 37.05154, 27.79814 37.10661, 27.81252 37.16168, 27.82694 37.21673, 27.84139 37.27178, 27.85587 37.32682, 27.87038 37.38185, 27.88493 37.43688, 27.89951 37.49189, 27.91412 37.5469, 27.92877 37.60191, 27.85981 37.61509, 27.79083 37.62822, 27.72183 37.6413, 27.6528 37.65433, 27.58375 37.66731, 27.51468 37.68024, 27.44559 37.69312, 27.37647 37.70595, 27.30734 37.71873, 27.23818 37.73145, 27.16899 37.74413, 27.09979 37.75676, 27.03057 37.76934, 26.96132 37.78187, 26.89205 37.79435, 26.82276 37.80678, 26.80893 37.75158, 26.79514 37.69638, 26.78138 37.64117, 26.76765 37.58596, 26.75395 37.53073, 26.74028 37.4755, 26.72665 37.42027, 26.71304 37.36502, 26.69947 37.30977, 26.68593 37.25451, 26.67241 37.19925, 26.65893 37.14397, 26.64548 37.08869, 26.63206 37.03341, 26.61867 36.97811, 26.60531 36.92281))"
"3703891",start_6_end_9,"6",9,"POLYGON ((17.05162 42.66177, 17.20309 42.6511, 17.35451 42.6402, 17.50589 42.62907, 17.65721 42.61772, 17.80848 42.60614, 17.95969 42.59434, 18.11085 42.58231, 18.26196 42.57006, 18.27754 42.68217, 18.29319 42.79426, 18.30892 42.90635, 18.32474 43.01841, 18.34063 43.13047, 18.3566 43.24251, 18.37266 43.35453, 18.3888 43.46654, 18.23542 43.47902, 18.08198 43.49126, 17.92849 43.50327, 17.77494 43.51505, 17.62133 43.52661, 17.46767 43.53793, 17.31396 43.54903, 17.1602 43.55989, 17.14638 43.44767, 17.13264 43.33544, 17.11896 43.2232, 17.10536 43.11094, 17.09182 42.99867, 17.07836 42.88638, 17.06496 42.77408, 17.05162 42.66177))"
"3793949",start_5_end_8,"5",8,"POLYGON ((6.083917 42.83141, 6.236195 42.83717, 6.388498 42.8427, 6.540827 42.848, 6.693179 42.85307, 6.845554 42.85792, 6.997951 42.86253, 7.150368 42.86692, 7.302805 42.87108, 7.297672 42.98385, 7.292513 43.09661, 7.287328 43.20936, 7.282116 43.3221, 7.276877 43.43483, 7.271611 43.54754, 7.266317 43.66025, 7.260997 43.77295, 7.106203 43.76871, 6.95143 43.76425, 6.796679 43.75955, 6.641951 43.75462, 6.487247 43.74945, 6.332569 43.74406, 6.177917 43.73843, 6.023292 43.73257, 6.031007 43.61996, 6.038682 43.50735, 6.046318 43.39472, 6.053915 43.28208, 6.061473 43.16943, 6.068992 43.05677, 6.076473 42.9441, 6.083917 42.83141))"
"3902495",start_9_end_12,"9",12,"POLYGON ((-5.479462 39.87603, -5.336199 39.89887, -5.192848 39.92151, -5.04941 39.94394, -4.905885 39.96615, -4.762274 39.98816, -4.618577 40.00995, -4.474796 40.03154, -4.330931 40.05291, -4.356073 40.16379, -4.381334 40.27465, -4.406718 40.38548, -4.432223 40.49629, -4.45785 40.60708, -4.483602 40.71785, -4.509478 40.82859, -4.535479 40.93931, -4.681262 40.91758, -4.826956 40.89565, -4.972561 40.87349, -5.118075 40.85113, -5.263498 40.82855, -5.408829 40.80576, -5.554067 40.78276, -5.699212 40.75954, -5.68523 40.70437, -5.671282 40.64919, -5.657366 40.594, -5.643485 40.53881, -5.629636 40.48361, -5.615821 40.42841, -5.602038 40.3732, -5.588288 40.31798, -5.574572 40.26276, -5.560887 40.20753, -5.547236 40.1523, -5.533617 40.09706, -5.52003 40.04181, -5.506475 39.98656, -5.492953 39.9313, -5.479462 39.87603))"
"3918047",start_4_end_7,"4",7,"POLYGON ((17.08209 52.59902, 17.44938 52.5766, 17.81632 52.55306, 18.18288 52.5284, 18.54906 52.50261, 18.57083 52.61404, 18.59273 52.72547, 18.61477 52.83689, 18.63695 52.94831, 18.65927 53.05971, 18.68173 53.17111, 18.70433 53.28251, 18.72707 53.3939, 18.35344 53.4203, 17.97939 53.44555, 17.60495 53.46965, 17.23012 53.4926, 17.2112 53.38092, 17.19241 53.26923, 17.17373 53.15754, 17.15517 53.04585, 17.13673 52.93415, 17.1184 52.82244, 17.10019 52.71073, 17.08209 52.59902))"
"4135271",start_5_end_8,"5",8,"POLYGON ((9.660151 56.403, 9.86244 56.40337, 10.06473 56.40343, 10.26702 56.40317, 10.46931 56.40259, 10.67159 56.4017, 10.87386 56.40049, 11.07611 56.39897, 11.27835 56.39712, 11.28583 56.62179, 11.29342 56.84647, 11.30111 57.07115, 11.30891 57.29585, 11.10184 57.29774, 10.89475 57.29931, 10.68764 57.30055, 10.48053 57.30147, 10.27341 57.30206, 10.06628 57.30233, 9.859151 57.30227, 9.652025 57.30189, 9.6541 57.07715, 9.656145 56.85242, 9.658162 56.6277, 9.660151 56.403))"
"4143459",start_5_end_8,"5",8,"POLYGON ((14.40775 55.42796, 14.60472 55.42094, 14.80163 55.41361, 14.99848 55.40598, 15.19525 55.39803, 15.39195 55.38979, 15.58857 55.38123, 15.78511 55.37238, 15.98157 55.36321, 15.99837 55.4751, 16.01528 55.58698, 16.0323 55.69886, 16.04944 55.81074, 16.0667 55.92261, 16.08407 56.03449, 16.10156 56.14637, 16.11918 56.25824, 15.91825 56.26764, 15.71723 56.27673, 15.51613 56.28551, 15.31494 56.29398, 15.11368 56.30212, 14.91233 56.30996, 14.71091 56.31748, 14.50943 56.32469, 14.48348 56.10051, 14.45789 55.87632, 14.43265 55.65214, 14.40775 55.42796))"
"4167076",start_4_end_7,"4",7,"POLYGON ((10.93629 41.09527, 11.08442 41.09376, 11.23254 41.09203, 11.38066 41.09008, 11.52877 41.08791, 11.67687 41.08552, 11.82496 41.0829, 11.97303 41.08007, 12.1211 41.07701, 12.12493 41.19, 12.12879 41.30298, 12.13267 41.41594, 12.13656 41.52889, 12.14048 41.64183, 12.14441 41.75476, 12.14837 41.86767, 12.15234 41.98058, 12.0021 41.98368, 11.85185 41.98657, 11.70158 41.98922, 11.5513 41.99166, 11.40101 41.99387, 11.25071 41.99585, 11.1004 41.99761, 10.95009 41.99914, 10.94834 41.8862, 10.94659 41.77325, 10.94485 41.66028, 10.94312 41.5473, 10.9414 41.43431, 10.93969 41.32131, 10.93798 41.2083, 10.93629 41.09527))"
"4314748",start_5_end_8,"5",8,"POLYGON ((-3.767039 42.87946, -3.616343 42.89993, -3.465555 42.92018, -3.314675 42.9402, -3.163706 42.96, -3.012648 42.97958, -2.861501 42.99894, -2.710267 43.01807, -2.558947 43.03697, -2.582902 43.14802, -2.606979 43.25905, -2.631178 43.37005, -2.6555 43.48104, -2.679945 43.59202, -2.704514 43.70297, -2.729209 43.8139, -2.75403 43.92482, -2.907581 43.90557, -3.06104 43.8861, -3.214406 43.86641, -3.367679 43.84648, -3.520856 43.82633, -3.673938 43.80595, -3.826922 43.78534, -3.97981 43.76451, -3.952741 43.65395, -3.925809 43.54337, -3.899013 43.43277, -3.872352 43.32215, -3.845825 43.21151, -3.819431 43.10085, -3.79317 42.99016, -3.767039 42.87946))"
"4827218",start_3_end_6,"3",6,"POLYGON ((-18.51719 27.27536, -18.45757 27.29582, -18.39793 27.31624, -18.33828 27.33662, -18.2786 27.35696, -18.2189 27.37725, -18.15918 27.3975, -18.09944 27.41771, -18.03968 27.43788, -17.9799 27.45801, -17.9201 27.4781, -17.86028 27.49814, -17.80043 27.51815, -17.74057 27.53811, -17.68069 27.55803, -17.62079 27.5779, -17.56086 27.59774, -17.57822 27.65158, -17.59562 27.7054, -17.61304 27.75921, -17.63051 27.81301, -17.648 27.8668, -17.66554 27.92057, -17.6831 27.97433, -17.70071 28.02808, -17.71834 28.08181, -17.73602 28.13554, -17.75373 28.18925, -17.77147 28.24295, -17.78925 28.29663, -17.80706 28.3503, -17.82491 28.40396, -17.8428 28.45761, -17.90319 28.43755, -17.96356 28.41744, -18.0239 28.39729, -18.08422 28.37711, -18.14453 28.35687, -18.20481 28.3366, -18.26507 28.31629, -18.32531 28.29593, -18.38552 28.27553, -18.44572 28.25509, -18.50589 28.23461, -18.56604 28.21408, -18.62618 28.19352, -18.68628 28.17291, -18.74637 28.15226, -18.80644 28.13157, -18.78809 28.07815, -18.76978 28.02472, -18.7515 27.97128, -18.73326 27.91783, -18.71506 27.86436, -18.69689 27.81088, -18.67876 27.75739, -18.66067 27.70388, -18.64261 27.65036, -18.62458 27.59683, -18.6066 27.54329, -18.58864 27.48973, -18.57073 27.43615, -18.55285 27.38257, -18.535 27.32897, -18.51719 27.27536))"
"4954641",start_6_end_9,"6",9,"POLYGON ((30.09524 40.87485, 30.23909 40.84495, 30.38281 40.81485, 30.52642 40.78454, 30.6699 40.75403, 30.81326 40.72331, 30.9565 40.69237, 31.09962 40.66124, 31.24262 40.62989, 31.26146 40.68393, 31.28034 40.73795, 31.29928 40.79197, 31.31825 40.84597, 31.33727 40.89997, 31.35634 40.95396, 31.37545 41.00794, 31.3946 41.06192, 31.4138 41.11588, 31.43305 41.16983, 31.45234 41.22378, 31.47168 41.27772, 31.49106 41.33165, 31.51049 41.38557, 31.52997 41.43948, 31.54949 41.49338, 31.40472 41.52524, 31.25983 41.55688, 31.1148 41.58832, 30.96964 41.61954, 30.82436 41.65056, 30.67895 41.68137, 30.53341 41.71196, 30.38774 41.74235, 30.36913 41.68819, 30.35057 41.63402, 30.33204 41.57985, 30.31357 41.52567, 30.29513 41.47148, 30.27675 41.41728, 30.2584 41.36307, 30.2401 41.30886, 30.22184 41.25463, 30.20363 41.2004, 30.18545 41.14616, 30.16733 41.09192, 30.14924 41.03766, 30.1312 40.9834, 30.1132 40.92913, 30.09524 40.87485))"
"5023080",start_11_end_2,"11",2,"POLYGON ((0.448033 39.72738, 0.5922628 39.74146, 0.7365472 39.75533, 0.8808853 39.76898, 1.025276 39.78243, 1.16972 39.79565, 1.314214 39.80867, 1.458759 39.82147, 1.603354 39.83406, 1.588684 39.94646, 1.573944 40.05885, 1.559132 40.17122, 1.544248 40.28358, 1.529292 40.39591, 1.514263 40.50823, 1.499161 40.62054, 1.483985 40.73283, 1.337381 40.72003, 1.190831 40.70702, 1.044333 40.69379, 0.8978907 40.68034, 0.7515034 40.66668, 0.6051723 40.6528, 0.4588981 40.63871, 0.3126819 40.62439, 0.3298887 40.51233, 0.3470123 40.40025, 0.364053 40.28815, 0.3810114 40.17603, 0.3978881 40.06389, 0.4146836 39.95174, 0.4313984 39.83957, 0.448033 39.72738))"
"5294979",start_5_end_8,"5",8,"POLYGON ((24.30105 64.77777, 24.42884 64.76623, 24.55654 64.75459, 24.68413 64.74286, 24.81162 64.73102, 24.93901 64.71908, 25.06629 64.70704, 25.19347 64.6949, 25.32055 64.68266, 25.44751 64.67032, 25.57437 64.65789, 25.70112 64.64535, 25.82776 64.63271, 25.9543 64.61997, 26.08072 64.60714, 26.20704 64.5942, 26.33324 64.58117, 26.39878 64.69033, 26.4649 64.79948, 26.53161 64.90859, 26.59892 65.01769, 26.66683 65.12676, 26.73537 65.2358, 26.80452 65.34482, 26.8743 65.45382, 26.74432 65.46733, 26.61422 65.48073, 26.48399 65.49403, 26.35364 65.50723, 26.22317 65.52033, 26.09258 65.53332, 25.96187 65.54621, 25.83104 65.559, 25.70009 65.57169, 25.56902 65.58427, 25.43784 65.59675, 25.30654 65.60912, 25.17512 65.6214, 25.04359 65.63356, 24.91195 65.64563, 24.7802 65.65759, 24.71837 65.54767, 24.65711 65.43773, 24.59641 65.32778, 24.53626 65.21781, 24.47665 65.10782, 24.41759 64.99782, 24.35906 64.8878, 24.30105 64.77777))"
"5342076",start_5_end_8,"5",8,"POLYGON ((15.41468 62.60538, 15.65623 62.59652, 15.89765 62.58727, 16.13892 62.57764, 16.38005 62.56763, 16.62102 62.55723, 16.86184 62.54645, 17.10249 62.53528, 17.34298 62.52373, 17.37009 62.63566, 17.39743 62.74759, 17.425 62.85952, 17.45281 62.97146, 17.48086 63.0834, 17.50914 63.19534, 17.53767 63.30728, 17.56645 63.41922, 17.31878 63.43117, 17.07092 63.44271, 16.82289 63.45386, 16.57467 63.46462, 16.32629 63.47497, 16.07774 63.48493, 15.82904 63.49449, 15.58019 63.50366, 15.55887 63.39135, 15.53774 63.27905, 15.51679 63.16676, 15.49601 63.05447, 15.47542 62.94219, 15.455 62.82991, 15.43475 62.71764, 15.41468 62.60538))"
"5482152",start_5_end_8,"5",8,"POLYGON ((-0.6208345 52.33489, -0.2571564 52.36703, 0.106999 52.39805, 0.4716162 52.42796, 0.8366792 52.45676, 0.8133873 52.56806, 0.7899506 52.67935, 0.7663682 52.79064, 0.7426384 52.90192, 0.7187601 53.01319, 0.6947319 53.12445, 0.6705525 53.23571, 0.6462203 53.34696, 0.2737934 53.31748, -0.0981527 53.28686, -0.469601 53.25511, -0.8405347 53.22222, -0.8124707 53.11133, -0.7845815 53.00044, -0.7568659 52.88954, -0.729322 52.77863, -0.7019484 52.66771, -0.6747436 52.55678, -0.6477061 52.44584, -0.6208345 52.33489))"
"5483748",start_5_end_8,"5",8,"POLYGON ((-0.6208345 52.33489, -0.5941274 52.22393, -0.5675832 52.11296, -0.5412005 52.00199, -0.5149779 51.891, -0.488914 51.78, -0.4630074 51.66899, -0.4372569 51.55797, -0.4116609 51.44694, -0.05490661 51.47836, 0.3022912 51.50869, 0.6599178 51.53792, 1.017959 51.56607, 0.9957787 51.67743, 0.9734641 51.78879, 0.9510136 51.90014, 0.9284258 52.01148, 0.9056998 52.12281, 0.8828342 52.23413, 0.8598277 52.34545, 0.8366792 52.45676, 0.4716162 52.42796, 0.106999 52.39805, -0.2571564 52.36703, -0.6208345 52.33489))"
"5510199",start_4_end_7,"4",7,"POLYGON ((36.49753 38.36605, 36.63365 38.32708, 36.76965 38.28791, 36.90551 38.24855, 37.04123 38.209, 37.10904 38.18915, 37.17682 38.16926, 37.24457 38.14932, 37.31228 38.12933, 37.37996 38.10929, 37.4476 38.0892, 37.51521 38.06907, 37.58279 38.04889, 37.60552 38.10144, 37.6283 38.15398, 37.65113 38.2065, 37.67401 38.25902, 37.69694 38.31152, 37.71993 38.36401, 37.74296 38.41648, 37.76604 38.46895, 37.78918 38.5214, 37.81236 38.57384, 37.8356 38.62626, 37.85889 38.67868, 37.88223 38.73108, 37.90562 38.78347, 37.92907 38.83585, 37.95256 38.88821, 37.816 38.92913, 37.67929 38.96985, 37.54244 39.01037, 37.40545 39.05071, 37.26832 39.09085, 37.13105 39.1308, 36.99364 39.17055, 36.85608 39.21011, 36.83329 39.15745, 36.81056 39.10477, 36.78787 39.05208, 36.76524 38.99938, 36.74265 38.94666, 36.72012 38.89394, 36.69764 38.8412, 36.6752 38.78846, 36.65282 38.7357, 36.63049 38.68292, 36.6082 38.63014, 36.58597 38.57735, 36.56378 38.52454, 36.54165 38.47172, 36.51956 38.41889, 36.49753 38.36605))"
"5552096",start_5_end_8,"5",8,"POLYGON ((16.58132 58.94311, 16.79711 58.93256, 17.01277 58.92167, 17.2283 58.91044, 17.4437 58.89887, 17.65897 58.88697, 17.8741 58.87472, 18.08908 58.86214, 18.30392 58.84923, 18.33038 58.96076, 18.35703 59.07229, 18.38388 59.18382, 18.41093 59.29535, 18.43818 59.40688, 18.46564 59.51841, 18.49331 59.62993, 18.52119 59.74145, 18.30086 59.75475, 18.08036 59.7677, 17.85971 59.78031, 17.63891 59.79256, 17.41797 59.80447, 17.19688 59.81603, 16.97565 59.82725, 16.75428 59.83811, 16.73209 59.72623, 16.71006 59.61435, 16.6882 59.50248, 16.6665 59.3906, 16.64496 59.27873, 16.62359 59.16685, 16.60238 59.05498, 16.58132 58.94311))"
"5618807",start_5_end_8,"5",8,"POLYGON ((25.46498 59.1358, 25.67796 59.11135, 25.89067 59.08657, 26.10309 59.06147, 26.31523 59.03604, 26.52707 59.01028, 26.73863 58.9842, 26.94989 58.95779, 27.16085 58.93107, 27.21535 59.03966, 27.27025 59.14824, 27.32555 59.25679, 27.38126 59.36531, 27.43737 59.47381, 27.4939 59.58229, 27.55084 59.69075, 27.60821 59.79918, 27.3923 59.82668, 27.17607 59.85384, 26.95952 59.88068, 26.74265 59.90719, 26.52546 59.93336, 26.30797 59.95919, 26.09016 59.98469, 25.87204 60.00986, 25.81982 59.90067, 25.768 59.79146, 25.71655 59.68223, 25.66549 59.57298, 25.61481 59.46371, 25.5645 59.35443, 25.51456 59.24512, 25.46498 59.1358))"
"5643052",start_5_end_8,"5",8,"POLYGON ((1.096282 43.42296, 1.249459 43.4362, 1.402698 43.44921, 1.555997 43.462, 1.709356 43.47455, 1.862773 43.48688, 2.016248 43.49897, 2.169779 43.51084, 2.323365 43.52248, 2.308495 43.6346, 2.293549 43.74671, 2.278525 43.8588, 2.263424 43.97088, 2.248245 44.08295, 2.232987 44.19501, 2.21765 44.30705, 2.202233 44.41908, 2.04627 44.40723, 1.890366 44.39515, 1.734522 44.38283, 1.578739 44.37028, 1.423018 44.3575, 1.267361 44.34449, 1.111768 44.33124, 0.9562407 44.31776, 0.9740632 44.20596, 0.9917938 44.09414, 1.009433 43.98231, 1.026981 43.87047, 1.04444 43.75862, 1.061809 43.64675, 1.079089 43.53486, 1.096282 43.42296))"
"5730962",start_3_end_6,"3",6,"POLYGON ((22.80264 34.76641, 22.86958 34.75699, 22.9365 34.74753, 23.0034 34.73802, 23.07029 34.72845, 23.13717 34.71885, 23.20403 34.70919, 23.27087 34.69948, 23.3377 34.68973, 23.40452 34.67992, 23.47132 34.67007, 23.53811 34.66017, 23.60488 34.65022, 23.67164 34.64022, 23.73838 34.63018, 23.8051 34.62008, 23.87181 34.60994, 23.88232 34.66589, 23.89285 34.72184, 23.90341 34.77778, 23.91399 34.83371, 23.92459 34.88964, 23.93521 34.94556, 23.94586 35.00147, 23.95653 35.05738, 23.96723 35.11328, 23.97795 35.16917, 23.9887 35.22506, 23.99947 35.28094, 24.01026 35.33681, 24.02108 35.39268, 24.03192 35.44854, 24.04279 35.50439, 23.9753 35.51468, 23.9078 35.52492, 23.84029 35.53511, 23.77275 35.54525, 23.70521 35.55534, 23.63764 35.56538, 23.57006 35.57537, 23.50247 35.58532, 23.43486 35.59521, 23.36723 35.60506, 23.29959 35.61485, 23.23193 35.6246, 23.16426 35.6343, 23.09657 35.64394, 23.02886 35.65354, 22.96114 35.66309, 22.94102 35.5511, 22.92098 35.43907, 22.90104 35.32702, 22.88118 35.21495, 22.86142 35.10285, 22.84174 34.99073, 22.82215 34.87858, 22.80264 34.76641))"
